staff_id,hotel_id,full_name,designation,salary,hire_date
1526,46,\N,Housekeeping,34629.97,2024-05-01
1527,99,Staff 1527,Chef,29257.74,2017-06-09
1528,39,Staff 1528,Receptionist,98012.29,2023-07-16
1529,100,Staff 1529,\N,98348.55,2024-09-01
1530,42,Staff 1530,Manager,82284.82,2019-01-28
1531,89,Staff 1531,Manager,70905.95,2018-05-19
1532,2,Staff 1532,Security,76855.93,2024-02-07
1533,40,Staff 1533,Chef,48641.92,2022-09-21
1534,60,\N,Chef,62372.37,2017-09-16
1535,33,Staff 1535,Security,60266.4,2025-03-01
1536,50,Staff 1536,Security,43305.06,2024-08-16
1537,86,Staff 1537,Manager,34025.82,2024-08-03
1538,58,\N,Chef,62246.75,2021-07-04
1539,5,Staff 1539,Housekeeping,62294.52,2022-09-28
1540,21,Staff 1540,Security,45243.03,2018-05-16
1541,39,Staff 1541,Manager,40115.02,2023-02-21
1542,41,Staff 1542,Manager,59710.62,2018-01-03
1543,72,Staff 1543,Chef,21860.96,2024-11-26
1544,33,Staff 1544,\N,75387.18,2019-11-09
1545,23,Staff 1545,Manager,79298.99,2021-05-22
1546,16,Staff 1546,\N,47725.5,2019-05-05
1547,35,Staff 1547,Manager,48876.49,2018-02-28
1548,60,\N,Security,81640.93,2018-08-18
1549,12,Staff 1549,\N,98127.35,2024-01-17
1550,26,Staff 1550,Security,22327.14,2016-09-03
1551,43,Staff 1551,\N,26668.49,2022-05-02
1552,7,Staff 1552,Housekeeping,79337.73,2023-09-04
1553,72,Staff 1553,Receptionist,23105.7,2017-02-16
1554,7,\N,Manager,77433.69,2018-07-27
1555,57,Staff 1555,Chef,53310.87,2020-09-26
1556,62,Staff 1556,Housekeeping,99579.73,2021-05-25
1557,1,Staff 1557,Chef,84514.99,2015-10-06
1558,82,Staff 1558,Manager,74791.46,2018-03-18
1559,70,Staff 1559,Manager,38136.34,2022-03-20
1560,63,Staff 1560,\N,49077.04,2024-03-24
1561,3,\N,Housekeeping,46397.12,2021-05-10
1562,31,Staff 1562,Chef,34994.78,2018-12-06
1563,91,Staff 1563,Chef,44018.59,2022-12-30
1564,48,Staff 1564,\N,57297.43,2020-11-16
1565,50,Staff 1565,\N,86527.51,2023-11-22
1566,14,Staff 1566,Security,82798.81,2023-02-19
1567,96,Staff 1567,Chef,28050.39,2021-02-26
1568,70,Staff 1568,Security,62275.84,2021-05-16
1569,18,Staff 1569,Housekeeping,35859.23,2025-03-15
1570,60,Staff 1570,Manager,46898.28,2023-07-29
1571,24,Staff 1571,Security,21222.94,2020-04-16
1572,39,Staff 1572,Housekeeping,72026.73,2018-05-16
1573,23,Staff 1573,Manager,88760.61,2020-03-14
1574,58,Staff 1574,Manager,62755.74,2021-11-30
1575,23,Staff 1575,Manager,73636.79,2018-08-23
1576,49,Staff 1576,Receptionist,92821.98,2022-06-06
1577,47,Staff 1577,Housekeeping,83178.56,2024-10-23
1578,23,Staff 1578,\N,91303.72,2020-09-02
1579,72,\N,\N,64789.53,2017-07-09
1580,16,Staff 1580,Receptionist,46360.1,2021-09-01
1581,66,Staff 1581,Receptionist,70384.81,2020-05-24
1582,86,Staff 1582,Chef,39569.54,2022-11-20
1583,82,Staff 1583,Chef,66994.2,2020-12-18
1584,52,Staff 1584,Chef,81852.51,2019-07-04
1585,65,Staff 1585,Housekeeping,62972.38,2017-11-06
1586,58,Staff 1586,Chef,93624.8,2019-04-18
1587,13,\N,Housekeeping,48359.44,2024-03-10
1588,52,Staff 1588,Manager,42705.98,2020-09-12
1589,40,\N,Chef,68329.54,2023-08-16
1590,45,Staff 1590,Housekeeping,29754.55,2015-09-14
1591,87,Staff 1591,Manager,32250.06,2017-05-01
1592,29,Staff 1592,Security,68954.76,2024-11-16
1593,30,Staff 1593,\N,32231.21,2022-12-06
1594,72,Staff 1594,Manager,83541.66,2023-08-19
1595,35,Staff 1595,Security,38142.99,2019-11-11
1596,66,Staff 1596,Manager,67219.05,2020-01-21
1597,12,\N,Security,88153.12,2019-11-26
1598,91,Staff 1598,Chef,57688.79,2020-06-30
1599,22,Staff 1599,Manager,94529.49,2023-10-19
1600,64,Staff 1600,Security,29701.17,2024-10-17
1601,22,Staff 1601,Receptionist,74139.4,2023-04-26
1602,19,Staff 1602,Security,74659.34,2022-02-27
1603,88,Staff 1603,Housekeeping,81649.01,2016-11-07
1604,71,Staff 1604,Receptionist,30690.85,2015-06-24
1605,96,Staff 1605,Housekeeping,65353.89,2018-12-04
1606,37,Staff 1606,Receptionist,62614.39,2017-07-15
1607,78,Staff 1607,Chef,56928.61,2017-01-09
1608,32,Staff 1608,Security,86067.39,2021-03-10
1609,16,Staff 1609,Receptionist,81383.78,2021-02-06
1610,88,\N,Manager,86930.6,2016-07-19
1611,88,Staff 1611,Receptionist,20513.41,2017-08-04
1612,47,Staff 1612,Housekeeping,23994.85,2022-11-22
1613,16,Staff 1613,Housekeeping,54500.18,2022-11-29
1614,31,Staff 1614,\N,83231.43,2022-12-09
1615,71,Staff 1615,Manager,97254.56,2018-10-12
1616,12,Staff 1616,Chef,45706.25,2017-08-21
1617,7,Staff 1617,Security,55692.59,2020-12-16
1618,22,Staff 1618,\N,71300.75,2022-10-13
1619,5,Staff 1619,Receptionist,35992.71,2019-04-22
1620,25,Staff 1620,Housekeeping,52220.34,2024-07-05
1621,26,Staff 1621,Security,28458.42,2021-08-06
1622,71,Staff 1622,\N,20831.25,2022-05-14
1623,8,Staff 1623,Manager,22929.59,2022-07-25
1624,56,Staff 1624,Receptionist,45946.7,2024-09-19
1625,53,Staff 1625,Housekeeping,60047.51,2023-02-22
1626,71,Staff 1626,\N,66857.5,2021-12-02
1627,78,\N,Manager,65087.7,2015-08-28
1628,43,Staff 1628,Receptionist,52541.55,2021-07-05
1629,51,Staff 1629,Chef,44635.45,2023-06-04
1630,23,Staff 1630,Manager,65996.3,2023-08-16
1631,31,Staff 1631,Receptionist,54287.92,2018-01-02
1632,12,Staff 1632,Receptionist,95782.75,2022-12-03
1633,30,Staff 1633,Chef,69004.02,2018-05-28
1634,67,Staff 1634,Security,82825.85,2017-03-20
1635,2,Staff 1635,Housekeeping,99715.82,2023-04-26
1636,66,Staff 1636,Manager,26170.94,2020-03-27
1637,35,Staff 1637,Chef,81574.48,2016-02-11
1638,19,Staff 1638,\N,55630.99,2024-11-27
1639,8,Staff 1639,Housekeeping,95993.8,2022-10-27
1640,58,Staff 1640,\N,99265.83,2024-03-12
1641,55,Staff 1641,Chef,21772.69,2018-09-19
1642,100,Staff 1642,\N,54930.9,2015-07-27
1643,5,Staff 1643,Housekeeping,30482.42,2023-01-27
1644,99,Staff 1644,Security,54892.09,2022-01-01
1645,99,Staff 1645,Chef,36337.28,2017-06-17
1646,5,\N,Manager,78983.86,2016-03-06
1647,21,\N,Security,40161.38,2020-07-14
1648,19,Staff 1648,\N,86599.23,2018-09-17
1649,61,Staff 1649,Manager,25343.21,2022-10-26
1650,18,Staff 1650,Receptionist,50945.05,2017-01-24
1651,73,Staff 1651,Housekeeping,51842.36,2018-05-01
1652,17,Staff 1652,Security,40396.21,2016-05-20
1653,57,Staff 1653,Chef,38208.94,2017-07-14
1654,34,Staff 1654,Housekeeping,93355.94,2024-11-07
1655,1,Staff 1655,Receptionist,34734.7,2020-08-31
1656,10,Staff 1656,Security,48460.73,2023-06-30
1657,84,Staff 1657,Security,98540.86,2024-05-05
1658,92,Staff 1658,Manager,99110.9,2021-12-03
1659,90,Staff 1659,Manager,36116.18,2017-01-02
1660,90,Staff 1660,Chef,27083.34,2019-02-14
1661,61,Staff 1661,Housekeeping,41855.37,2023-12-13
1662,29,Staff 1662,Housekeeping,65967.34,2015-08-28
1663,39,\N,Security,63293.05,2023-05-22
1664,49,Staff 1664,Security,34432.51,2018-07-24
1665,14,Staff 1665,Manager,72013.77,2024-03-12
1666,36,Staff 1666,Housekeeping,24103.18,2015-07-08
1667,94,Staff 1667,Receptionist,63587.86,2022-10-05
1668,24,Staff 1668,Manager,89080.9,2017-10-25
1669,14,Staff 1669,\N,34067.49,2020-03-31
1670,66,Staff 1670,Manager,84605.12,2018-05-02
1671,30,Staff 1671,Manager,90256.72,2015-12-22
1672,60,Staff 1672,\N,95931.05,2024-08-29
1673,90,Staff 1673,Receptionist,42109.22,2022-10-27
1674,10,Staff 1674,Manager,23021.16,2016-08-20
1675,66,Staff 1675,Security,47601.51,2020-01-27
1676,19,Staff 1676,\N,68550.14,2016-10-01
1677,97,Staff 1677,Chef,75509.69,2016-09-28
1678,97,Staff 1678,Manager,80139.6,2016-03-28
1679,27,\N,Receptionist,67275.87,2017-10-03
1680,31,Staff 1680,Chef,42083.37,2018-05-13
1681,65,Staff 1681,Security,87488.83,2017-03-07
1682,63,Staff 1682,Housekeeping,97281.94,2017-11-26
1683,41,Staff 1683,Housekeeping,24401.31,2016-03-22
1684,56,Staff 1684,Manager,22110.33,2019-05-26
1685,39,Staff 1685,Security,80447.51,2016-07-01
1686,58,Staff 1686,Receptionist,88920.47,2019-02-21
1687,54,Staff 1687,Chef,70988.14,2017-02-26
1688,8,Staff 1688,Housekeeping,97270.12,2024-02-28
1689,55,Staff 1689,\N,65353.06,2022-04-23
1690,10,Staff 1690,Chef,75445.5,2020-08-30
1691,75,\N,Manager,21236.3,2015-06-28
1692,39,\N,Manager,89920.47,2017-12-11
1693,92,\N,Manager,21172.64,2022-04-27
1694,3,Staff 1694,Housekeeping,51652.88,2018-10-24
1695,80,Staff 1695,Receptionist,20828.19,2024-01-18
1696,36,Staff 1696,Housekeeping,43611.95,2015-06-18
1697,93,Staff 1697,Housekeeping,44667.59,2023-11-16
1698,81,\N,Security,54851.57,2018-01-05
1699,9,\N,\N,78348.2,2023-05-02
1700,75,\N,\N,87292.09,2016-09-08
1701,100,\N,\N,72440.61,2024-05-26
1702,70,Staff 1702,Receptionist,66271.13,2019-09-27
1703,85,Staff 1703,\N,62425.32,2023-10-11
1704,76,Staff 1704,Manager,26075.22,2024-08-14
1705,43,Staff 1705,Receptionist,84586.42,2018-06-16
1706,32,Staff 1706,Manager,95732.72,2016-04-02
1707,84,Staff 1707,Chef,30132.85,2023-04-13
1708,25,Staff 1708,Security,96550.49,2022-09-04
1709,52,Staff 1709,Manager,27914.99,2021-07-22
1710,39,Staff 1710,Receptionist,50519.94,2017-05-24
1711,32,Staff 1711,Housekeeping,52065.44,2021-08-16
1712,78,Staff 1712,Chef,93775.16,2016-01-01
1713,67,Staff 1713,Receptionist,43752.58,2017-03-31
1714,6,Staff 1714,\N,94454.46,2018-11-16
1715,38,Staff 1715,Chef,69128.38,2018-01-18
1716,56,Staff 1716,Receptionist,66245.62,2024-11-06
1717,98,Staff 1717,\N,33879.93,2019-04-26
1718,53,Staff 1718,Manager,58343.82,2020-07-12
1719,44,Staff 1719,Receptionist,81379.71,2020-07-03
1720,84,Staff 1720,Security,53646.97,2023-11-05
1721,88,Staff 1721,Security,38394.11,2024-07-31
1722,82,Staff 1722,Chef,48403.39,2021-10-01
1723,61,\N,Manager,71167.13,2023-06-14
1724,20,Staff 1724,Manager,63421.61,2023-12-19
1725,79,Staff 1725,Chef,49302.28,2022-07-30
1726,96,Staff 1726,\N,83630.78,2023-07-04
1727,37,Staff 1727,Receptionist,38579.25,2017-06-17
1728,27,Staff 1728,Security,28483.72,2015-08-25
1729,71,\N,\N,53532.06,2020-06-12
1730,74,Staff 1730,Housekeeping,70561.64,2018-03-04
1731,63,Staff 1731,Security,36560.31,2023-04-04
1732,36,Staff 1732,Security,22566.31,2020-02-21
1733,38,\N,Manager,39918.58,2019-04-22
1734,75,Staff 1734,Manager,80341.52,2020-07-16
1735,52,Staff 1735,Manager,28964.2,2021-05-10
1736,99,Staff 1736,Security,38467.41,2018-05-16
1737,22,Staff 1737,Receptionist,24946.28,2015-12-14
1738,25,Staff 1738,\N,93881.26,2016-03-19
1739,85,Staff 1739,Chef,55496.29,2023-01-14
1740,83,Staff 1740,Manager,67693.44,2019-08-02
1741,24,Staff 1741,Housekeeping,80629.84,2023-08-17
1742,39,Staff 1742,Security,62158.21,2022-08-20
1743,51,Staff 1743,Security,73763.14,2022-07-02
1744,17,\N,Security,31505.06,2017-12-10
1745,36,Staff 1745,Chef,22775.82,2019-05-29
1746,12,Staff 1746,Housekeeping,72717.59,2021-11-03
1747,88,Staff 1747,Manager,94124.19,2019-07-21
1748,7,\N,Housekeeping,53777.55,2020-03-28
1749,23,Staff 1749,\N,20116.27,2020-01-01
1750,6,\N,Security,84377.53,2016-09-09
1751,25,Staff 1751,Chef,50716.13,2017-12-23
1752,61,Staff 1752,Manager,87300.92,2017-09-25
1753,42,Staff 1753,Receptionist,30568.8,2023-01-15
1754,98,Staff 1754,Security,22150.63,2025-02-10
1755,58,Staff 1755,Manager,95614.86,2022-11-24
1756,20,\N,Security,77600.65,2023-08-28
1757,33,Staff 1757,\N,27161.07,2018-08-28
1758,52,Staff 1758,Manager,83341.0,2022-09-23
1759,20,\N,Housekeeping,72995.34,2015-06-22
1760,28,Staff 1760,Manager,68754.64,2019-12-15
1761,53,Staff 1761,Receptionist,69902.36,2023-01-01
1762,35,Staff 1762,Receptionist,90474.06,2024-09-27
1763,57,Staff 1763,\N,23467.81,2022-09-03
1764,73,Staff 1764,Manager,51518.4,2024-03-02
1765,42,\N,Chef,81541.07,2018-03-08
1766,87,Staff 1766,Chef,38699.24,2018-04-08
1767,80,Staff 1767,\N,21048.83,2019-06-10
1768,93,Staff 1768,Manager,46755.94,2016-11-15
1769,73,Staff 1769,Manager,27802.44,2021-10-01
1770,39,Staff 1770,Housekeeping,29682.68,2016-09-17
1771,9,\N,Chef,42441.79,2017-08-22
1772,17,Staff 1772,Housekeeping,22572.35,2020-02-19
1773,19,Staff 1773,\N,36746.18,2023-02-19
1774,62,Staff 1774,Manager,81053.88,2019-03-02
1775,100,\N,\N,88657.98,2016-01-23
1776,68,\N,Housekeeping,65572.99,2018-09-20
1777,36,Staff 1777,Housekeeping,68661.27,2024-08-28
1778,15,Staff 1778,Housekeeping,61231.1,2015-08-09
1779,42,Staff 1779,Chef,21771.38,2023-10-29
1780,95,Staff 1780,Security,56458.88,2020-12-15
1781,60,Staff 1781,Security,34188.89,2025-05-29
1782,51,Staff 1782,\N,62337.25,2021-12-16
1783,99,Staff 1783,Housekeeping,74998.85,2024-11-19
1784,97,Staff 1784,Housekeeping,85015.84,2019-03-20
1785,71,\N,Manager,76607.54,2021-02-14
1786,46,Staff 1786,Security,53763.79,2017-05-17
1787,85,Staff 1787,Chef,71168.86,2025-02-15
1788,66,Staff 1788,Security,21583.94,2024-09-08
1789,82,Staff 1789,Chef,92581.04,2019-08-22
1790,11,Staff 1790,Receptionist,80256.72,2019-10-22
1791,13,\N,Manager,37872.52,2025-05-22
1792,65,Staff 1792,Manager,97688.57,2019-01-10
1793,27,\N,\N,75055.51,2018-02-22
1794,21,Staff 1794,\N,33238.31,2024-09-02
1795,46,Staff 1795,Security,93743.62,2018-10-11
1796,25,Staff 1796,\N,69784.76,2017-09-08
1797,27,Staff 1797,Manager,56333.51,2016-02-23
1798,100,\N,Housekeeping,83972.42,2020-04-06
1799,53,Staff 1799,Security,82425.84,2023-10-15
1800,68,Staff 1800,Housekeeping,54073.52,2020-12-30
1801,19,Staff 1801,Manager,53336.53,2017-01-16
1802,79,Staff 1802,Housekeeping,35422.05,2022-11-05
1803,92,Staff 1803,Housekeeping,41611.52,2021-01-17
1804,84,Staff 1804,Receptionist,60210.6,2018-06-03
1805,95,Staff 1805,Security,99526.31,2019-11-11
1806,14,Staff 1806,Housekeeping,43044.21,2020-12-07
1807,84,Staff 1807,Housekeeping,64717.78,2021-08-23
1808,68,Staff 1808,Security,43787.47,2015-10-11
1809,95,Staff 1809,\N,58581.39,2022-09-14
1810,31,Staff 1810,\N,50464.93,2023-06-22
1811,42,Staff 1811,Security,47465.75,2017-08-03
1812,66,Staff 1812,Chef,56296.63,2021-09-09
1813,54,Staff 1813,Manager,37895.7,2019-01-05
1814,80,Staff 1814,Security,74133.58,2017-12-29
1815,100,Staff 1815,Chef,58283.73,2021-04-28
1816,38,Staff 1816,Security,86399.97,2024-06-18
1817,64,Staff 1817,Chef,64236.57,2015-07-09
1818,87,Staff 1818,Security,26032.5,2018-12-05
1819,2,\N,Chef,43100.05,2015-08-01
1820,85,Staff 1820,\N,70137.46,2018-06-05
1821,63,\N,Housekeeping,69771.47,2021-01-21
1822,78,Staff 1822,Manager,51063.92,2018-05-03
1823,16,Staff 1823,Chef,48003.47,2017-08-13
1824,19,Staff 1824,\N,54758.41,2020-11-06
1825,90,Staff 1825,Security,87426.87,2025-04-06
1826,19,Staff 1826,Chef,87174.42,2018-10-06
1827,5,Staff 1827,Manager,94231.49,2024-11-08
1828,27,Staff 1828,Security,30927.93,2022-05-14
1829,38,Staff 1829,Manager,82145.88,2020-06-25
1830,20,Staff 1830,Security,75927.11,2024-08-16
1831,46,Staff 1831,Manager,26547.56,2025-04-27
1832,11,Staff 1832,Receptionist,76161.84,2022-12-18
1833,1,Staff 1833,Receptionist,81336.64,2018-10-08
1834,2,Staff 1834,Housekeeping,23809.96,2022-07-03
1835,66,Staff 1835,Security,82857.91,2024-04-17
1836,21,Staff 1836,Chef,77489.75,2019-09-27
1837,22,Staff 1837,Receptionist,50820.7,2017-01-12
1838,61,Staff 1838,Housekeeping,44874.34,2023-07-31
1839,61,Staff 1839,Manager,69365.51,2020-01-01
1840,78,Staff 1840,Manager,76615.22,2015-11-21
1841,23,Staff 1841,\N,77572.52,2020-02-06
1842,77,Staff 1842,Manager,68833.87,2021-10-01
1843,52,Staff 1843,\N,74817.71,2019-05-18
1844,56,Staff 1844,\N,56964.02,2017-12-05
1845,57,Staff 1845,Manager,61749.35,2023-04-01
1846,100,Staff 1846,Receptionist,89258.27,2016-11-07
1847,8,Staff 1847,Manager,55942.99,2024-12-21
1848,52,Staff 1848,\N,98761.7,2021-07-18
1849,42,\N,Housekeeping,78703.69,2015-10-14
1850,40,Staff 1850,Security,32674.34,2018-04-17
1851,57,Staff 1851,Security,35452.97,2019-12-15
1852,40,Staff 1852,Chef,65068.53,2016-11-25
1853,76,Staff 1853,Chef,81857.41,2019-11-08
1854,85,Staff 1854,Security,51822.82,2018-02-19
1855,40,Staff 1855,Receptionist,38700.84,2015-12-21
1856,60,Staff 1856,Chef,28303.06,2023-08-18
1857,67,Staff 1857,Housekeeping,96949.89,2023-06-24
1858,77,Staff 1858,Chef,27673.19,2023-11-27
1859,3,\N,Housekeeping,67757.61,2016-08-26
1860,39,Staff 1860,\N,97932.86,2020-03-13
1861,77,Staff 1861,Security,42352.2,2022-12-26
1862,42,Staff 1862,Housekeeping,54512.14,2022-09-02
1863,94,Staff 1863,Receptionist,71622.32,2017-02-03
1864,88,Staff 1864,\N,96137.65,2021-12-21
1865,64,Staff 1865,Manager,40133.09,2025-04-18
1866,39,Staff 1866,Receptionist,29485.37,2025-04-18
1867,95,Staff 1867,Receptionist,39820.08,2016-11-07
1868,44,Staff 1868,Manager,65702.84,2024-04-26
1869,60,Staff 1869,Chef,60567.74,2018-12-26
1870,16,Staff 1870,\N,97564.8,2015-08-23
1871,18,Staff 1871,Housekeeping,55783.03,2023-06-02
1872,9,Staff 1872,Receptionist,59990.22,2022-02-10
1873,16,Staff 1873,Manager,91473.75,2018-03-23
1874,3,\N,Receptionist,92516.37,2022-07-26
1875,59,Staff 1875,Manager,80512.62,2019-12-13
1876,11,Staff 1876,Receptionist,64568.45,2021-11-15
1877,29,Staff 1877,Security,74378.45,2020-07-31
1878,93,Staff 1878,Receptionist,42081.28,2016-10-29
1879,96,Staff 1879,\N,93840.94,2020-05-02
1880,4,Staff 1880,\N,53185.51,2025-04-14
1881,40,\N,Housekeeping,72206.24,2023-06-17
1882,1,Staff 1882,Security,61386.55,2019-10-31
1883,96,Staff 1883,Chef,24309.47,2015-09-05
1884,5,Staff 1884,Housekeeping,47248.9,2021-12-10
1885,100,Staff 1885,Security,86387.94,2021-10-03
1886,5,Staff 1886,Housekeeping,60762.98,2023-11-19
1887,37,Staff 1887,Housekeeping,68495.43,2018-07-14
1888,97,Staff 1888,Housekeeping,91117.87,2022-09-25
1889,48,Staff 1889,Chef,61345.04,2019-12-27
1890,51,Staff 1890,\N,90327.02,2021-03-03
1891,91,Staff 1891,\N,34080.17,2017-03-22
1892,4,\N,Manager,44998.9,2024-06-27
1893,27,Staff 1893,Housekeeping,43591.44,2020-04-20
1894,35,Staff 1894,Housekeeping,51815.69,2021-03-02
1895,81,Staff 1895,Chef,44944.67,2019-03-02
1896,58,Staff 1896,Manager,34954.54,2018-10-26
1897,13,Staff 1897,Receptionist,21139.47,2024-11-04
1898,10,Staff 1898,Chef,26518.23,2016-06-08
1899,72,\N,Receptionist,46572.12,2022-04-04
1900,42,Staff 1900,Manager,45561.44,2016-02-14
1901,79,\N,\N,74629.11,2017-07-12
1902,48,Staff 1902,\N,94223.15,2021-06-08
1903,2,\N,Security,98971.93,2017-09-29
1904,23,Staff 1904,Housekeeping,55553.07,2024-05-31
1905,33,\N,Security,39301.96,2022-06-20
1906,91,Staff 1906,Housekeeping,47713.22,2025-01-26
1907,16,Staff 1907,Security,62912.89,2022-04-22
1908,20,Staff 1908,Housekeeping,79817.91,2023-07-13
1909,8,Staff 1909,Manager,90537.83,2017-04-13
1910,36,Staff 1910,Housekeeping,85556.87,2023-03-11
1911,18,Staff 1911,Chef,20363.84,2016-08-22
1912,12,Staff 1912,Security,36573.57,2023-10-12
1913,95,Staff 1913,Receptionist,23030.88,2024-03-26
1914,61,Staff 1914,Chef,64744.61,2025-01-16
1915,64,Staff 1915,Security,59772.94,2021-02-18
1916,71,Staff 1916,Security,89664.4,2021-05-08
1917,12,\N,Security,82871.82,2022-07-09
1918,52,Staff 1918,\N,96843.18,2022-01-05
1919,96,Staff 1919,Security,56793.3,2015-08-31
1920,6,Staff 1920,Receptionist,41868.28,2024-11-10
1921,16,Staff 1921,Housekeeping,84456.23,2017-02-03
1922,62,Staff 1922,\N,51747.6,2022-04-04
1923,99,Staff 1923,Security,69185.02,2017-03-17
1924,11,\N,Security,66281.44,2019-12-10
1925,87,Staff 1925,Chef,50585.67,2018-12-03
1926,45,Staff 1926,Chef,54914.74,2015-08-21
1927,56,Staff 1927,Receptionist,54228.51,2019-04-25
1928,42,Staff 1928,Receptionist,21595.9,2023-03-22
1929,49,Staff 1929,Manager,22773.64,2018-06-28
1930,79,Staff 1930,\N,20875.99,2018-11-22
1931,48,Staff 1931,\N,25017.81,2016-12-24
1932,71,\N,Receptionist,53216.64,2024-05-07
1933,31,Staff 1933,Housekeeping,52570.42,2015-12-18
1934,26,Staff 1934,Receptionist,50042.05,2024-06-23
1935,89,\N,Manager,56429.78,2017-05-03
1936,14,\N,\N,53853.57,2025-04-18
1937,35,\N,Security,62746.81,2024-03-01
1938,58,\N,Security,79535.57,2022-06-16
1939,86,Staff 1939,Security,92766.96,2023-12-26
1940,69,Staff 1940,Housekeeping,28191.71,2015-07-23
1941,34,Staff 1941,Receptionist,78595.61,2019-06-18
1942,57,Staff 1942,Chef,80729.15,2017-10-15
1943,94,Staff 1943,Chef,50088.61,2021-03-27
1944,49,Staff 1944,Chef,22769.11,2023-03-15
1945,88,Staff 1945,\N,34868.43,2020-12-01
1946,1,\N,Housekeeping,42953.56,2020-06-03
1947,2,Staff 1947,Security,34006.09,2021-06-24
1948,73,\N,Manager,24448.43,2015-11-02
1949,32,Staff 1949,Security,57691.91,2021-10-17
1950,53,Staff 1950,Chef,74761.87,2018-03-17
1951,89,Staff 1951,Receptionist,59525.36,2017-01-29
1952,27,Staff 1952,Chef,89564.73,2016-09-15
1953,76,Staff 1953,\N,30564.76,2018-05-12
1954,96,Staff 1954,Receptionist,53739.18,2019-07-28
1955,12,Staff 1955,Housekeeping,60978.1,2020-09-23
1956,58,Staff 1956,Manager,36283.75,2022-08-13
1957,70,Staff 1957,Chef,29776.27,2022-05-15
1958,41,Staff 1958,Receptionist,95790.68,2021-02-17
1959,50,Staff 1959,Housekeeping,64143.79,2016-12-03
1960,65,Staff 1960,Chef,46878.08,2019-10-16
1961,29,Staff 1961,Manager,77974.08,2023-12-14
1962,19,Staff 1962,Chef,43878.73,2023-07-03
1963,66,Staff 1963,Receptionist,41368.13,2021-04-16
1964,64,\N,\N,61409.8,2015-10-15
1965,50,\N,Security,80795.44,2022-04-20
1966,32,Staff 1966,Receptionist,60003.17,2020-12-19
1967,87,\N,Housekeeping,36029.02,2018-10-19
1968,73,Staff 1968,Security,21518.93,2015-07-16
1969,73,Staff 1969,Manager,55581.81,2019-02-17
1970,68,Staff 1970,Manager,62521.33,2021-12-05
1971,95,Staff 1971,Receptionist,31461.23,2019-02-07
1972,43,Staff 1972,\N,24081.13,2024-12-22
1973,10,Staff 1973,Security,52736.91,2025-05-20
1974,70,Staff 1974,Manager,29954.94,2020-04-24
1975,2,Staff 1975,Manager,30012.36,2023-02-09
1976,98,Staff 1976,Chef,40367.36,2016-01-28
1977,52,Staff 1977,Manager,85004.43,2021-11-15
